,Object Number,Object ID,Object Name,Title,Artist Display Name,Object Date,Object Begin Date,Object End Date,X_pca_x,X_pca_y,X_mctsne_x,X_mctsne_y,X_umap_x,X_umap_y,brightness_avg,brightness_rms,brightness_avg_perceived,brightness_rms_perceived,brightness_perceived_avg
832,3.3,438814,Painting,The Abduction of Rebecca,Eugène Delacroix,1846,1846,1846,551.750142250485,-120.69965753477268,-5.306611414499019,25.299031333651815,5.276175149079616,-1.2803707485320723,41.84893268579173,47.10505017726225,42.66647301130016,48.3572744142914,43.14366263899598
833,7.122,438815,Painting,"Madame Georges Charpentier (Marguérite-Louise Lemonnier, 1848–1904) and Her Children, Georgette-Berthe (1872–1945) and Paul-Émile-Charles (1875–1895)",Auguste Renoir,1878,1878,1878,234.29540883346863,-59.94759916744096,-5.591526523924208,10.50998372642081,2.1865808442462296,-2.1653643043205064,90.2104972006475,105.09120349426688,90.82211941506814,106.30437947180108,91.42190327205434
834,1987.47.1,438817,Painting,The Dance Class,Edgar Degas,1874,1874,1874,197.05965023183123,106.85055302175363,-3.679619652690413,12.20842539581092,2.101269710050195,-1.5772570591020967,103.24374301718437,111.18556237013615,104.94018296629945,113.19001550152707,105.32248477358806
835,29.100.23,438818,Painting,Joseph-Antoine Moltedo (born 1775),Jean Auguste Dominique Ingres,ca. 1810,1805,1815,420.96791034842994,-48.90620568029442,-6.239414894334689,21.583189453987938,4.056444621849458,-1.5938530299563416,65.13387978142076,75.57799964195102,66.02819625104648,76.90408740995427,66.38765032887815
836,51.112.2,438821,Painting,Ia Orana Maria (Hail Mary),Paul Gauguin,1891,1891,1891,123.92789144737854,2.1442954944495516,-2.89418065593446,9.467967799563342,1.9187974616117787,-1.9496918067212612,109.8801632594736,114.54470716353329,111.49341262400743,116.83334221844714,112.34272070345142
837,51.112.5,438822,Painting,The Repast of the Lion,Henri Rousseau (le Douanier),ca. 1907,1902,1912,329.56171057785735,-60.67287049578072,-4.315486272123578,17.386164333145818,3.5871522859071314,-1.533234942240107,74.07297108344824,83.66729105457293,75.8443369569037,85.50237502717101,76.32346417027502
838,2008.459,439933,Painting,Lute Player,Valentin de Boulogne,ca. 1625–26,1625,1626,652.0934813914388,-49.18728020863941,-4.2689338078827115,27.307416641841595,5.887711251680047,-0.9613834581034197,28.236195362888722,39.94091921622553,28.827481656233303,40.593568544077094,28.991275109331465
839,2008.547.1,440723,Painting,Bashi-Bazouk,Jean-Léon Gérôme,1868–69,1868,1869,425.2444955090553,26.89412043568942,-2.93752695604767,21.348642153097007,4.411667141421889,-1.0227326879151006,65.01040772532188,75.66924190842775,65.845487555605,76.88671082304083,66.25850564615659
840,91.1.535a–h,444408,Astrolabe,Astrolabe of ‘Umar ibn Yusuf ibn ‘Umar ibn ‘Ali ibn Rasul al-Muzaffari,‘Umar ibn Yusuf ibn ‘Umar ibn ‘Ali ibn Rasul al-Muzaffari,dated A.H. 690/ A.D. 1291,1266,1316,-226.13892368741116,-27.173546241331465,6.984446436815674,-8.457271742822716,-3.2451816934734032,-0.49394028047262256,159.76063359482288,163.48932420381155,160.52487853834046,164.41322734256224,160.78634438496385
841,91.1.540,444540,Brazier,Brazier of Sultan al-Malik al-Muzaffar Shams al-Din Yusuf ibn 'Umar,,second half 13th century,1250,1299,-198.7828503561466,-43.44785582254657,6.267598222372214,-9.494100064342126,-2.774977838339024,-0.6135353131186578,154.20963794470725,161.4444462671162,154.8650226405559,162.13998293004735,154.99130452024616
842,91.1.607,444607,Ewer,Dragon-Handled Jug with Inscription,,late 15th– first quarter 16th century,1475,1525,-279.91607250763866,-92.23788002913317,-2.722136841029965,-20.279605574705354,-4.419389745452339,-1.0568639791166745,164.88892221461978,169.98612693683432,165.2814569879556,170.3521193687976,165.37191740247647
843,91.1.2064,444812,Pair of doors,Pair of Minbar Doors,,ca. 1325–30,1300,1355,72.09821102953204,-335.5759497157308,-5.189438825222836,2.0440246643038535,-2.1320199273019114,-1.842927610227031,109.40242042440319,129.86035547959722,109.54583614015411,130.2751163491624,110.37244255929575
844,02.5.91,444897,Tile,Tile with Floral and Cloud-band Design,,ca. 1578,1553,1603,-121.41509952790665,-1.8500727687913336,3.8514456346659176,-4.661572007247868,-1.9876250142550245,-2.2137614056677397,141.9123815839333,147.97551353231881,142.2932634854015,148.72331953137927,142.95949745560335
845,08.167.1,445297,Carpet,'Lotto' Carpet,,16th century,1500,1599,-72.50053675391302,-207.67428491434998,-7.98284549068906,1.892781519051932,-1.5529657645143238,-2.6331370005058656,137.18414819181103,152.16680368997285,137.85087058234393,154.1671473961257,140.15157509426092
846,11.205.2,446191,Panel,Panel with Horse Heads,,11th century,1000,1099,-17.51646850721238,-339.861228892368,12.698503035305857,-2.8789978692158966,-2.29194468308497,-1.720115592018405,121.22346069191263,137.46482820132096,121.47008539584762,137.89334216553215,121.89394791441414
847,12.72.5,446218,Fragment,Velvet Panel with Flowering Plants,,first half 17th century,1600,1650,125.46037610388541,-43.86744640284742,-6.557050223059663,5.538290971832809,1.901826135852436,-2.944957455512732,110.26605826195679,121.13378524762204,111.38755264196384,122.28797276048128,111.5298801968441
848,13.141,446285,Panel,Panel from a Rectangular Box,,10th–early 11th century,975,1025,-43.73928107962107,-197.24158495102677,12.47292460390886,0.18673116904661555,-2.1349488115925523,-1.4283108242755786,128.8204493820699,140.51980622420356,129.3667170655498,141.18388260667612,129.7987459137947
849,13.160.10,446297,Illustrated manuscript,Kitab suwar al-kawakib al-thabita (Book of the Images of the Fixed Stars) of al-Sufi,`Abd al-Rahman al-Sufi,late 15th century,1475,1499,-256.15511254158247,95.93441966027312,-0.679208029060437,-13.183860775165158,-3.910196004801747,-3.718249852218174,169.79822247706423,171.29993847639977,170.9413070512335,172.5087492911043,171.03512658159724
850,13.228.26,446560,Folio from an illustrated manuscript,"""A King Offers to Make Amends to a Bereaved Mother"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Miskin|Amir Khusrau Dihlavi,1597–98,1572,1623,-52.42017505800666,-107.98885255880856,-4.683167578509493,0.07387536163094226,-1.3593772458239592,-2.645970253793348,134.7633765749337,141.01076064420366,135.66536704230822,142.17646116238814,135.99124707168176
851,13.228.28,446562,Folio from an illustrated manuscript,"""Bahram Gur Sees a Herd of Deer Mesmerized by Dilaram' s Music"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Miskin|Amir Khusrau Dihlavi,1597–98,1572,1623,-62.73518835963951,-96.33967011492794,-4.721271293055179,-0.15180388113432944,-1.342825756818535,-2.7368447970529446,136.31650355193756,141.5079121889284,137.24763484381123,142.6570748780607,137.54016783124442
852,13.228.29,446563,Folio from an illustrated manuscript,"""A Muslim Pilgrim Learns a Lesson in Piety from a Brahman"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Basawan|Muhammad Husain Kashmiri|Amir Khusrau Dihlavi,1597–98,1572,1623,-306.085311125557,-96.7701271059782,-1.1881056188626558,-15.80872593523781,-3.450843847378926,-3.695182293670508,174.1750494716012,179.2126049657776,175.6482322214067,180.83348655019822,175.89361320479944
853,13.228.33,446567,Folio from an illustrated manuscript,"""The Story of the Princess of the Blue Pavillion: The Youth of Rum Is Entertained in a Garden by a Fairy and her Maidens"", Folio from a Khamsa (Quintet) of Amir Khusrau Dihlavi",Manohar|Muhammad Husain Kashmiri|Amir Khusrau Dihlavi,1597–98,1572,1623,-80.32975796238385,-153.60971830001148,-4.625163514956886,0.050376397696184745,-1.5339268132275763,-2.5875411806647315,137.86835070836673,145.52551719924583,138.51741962481216,146.47367914338884,138.8504307926992
854,13.228.7.5,446595,Folio from an illustrated manuscript,"""Farhad Carves a Milk Channel for Shirin"", Folio 74 from a Khamsa (Quintet) of Nizami",Sultan Muhammad Nur|Mahmud Muzahhib|Shaikh Zada|Nizami (Ilyas Abu Muhammad Nizam al-Din of Ganja),A.H. 931/A.D. 1524–25,1500,1550,-173.07603215747903,31.335549768659973,-1.3439345897668071,-8.361657154216838,-2.4713977454734843,-3.8391063385997635,158.57867812767995,160.77150402435242,160.27828314314223,162.7507995706145,160.55880456253618
855,14.40.721,446642,Carpet,Silk Animal Carpet,,second half 16th century,1650,1699,218.60878425103405,-80.77186785851976,-8.448759979829783,6.65866882131093,2.1456312851507406,-3.125176421506215,96.27536298856737,103.33285429653137,97.58038839753392,105.24419496394913,98.25168861231833
856,14.40.725,446646,Carpet,Carpet with Scrolling Vines and Blossoms,,ca. 1650,1625,1675,378.4928242881072,-132.0275509346158,-9.905454443571662,8.390492130405512,2.7657007190980067,-3.036363473565297,68.43464190981432,78.22906727863747,68.78553147824738,79.28115339177384,70.06318802995953
857,16.87,446860,Bowl,Luster Bowl with Winged Horse,,late 12th century,1175,1199,-200.1251443721186,-11.606166424408551,4.015829212647687,-7.653466702377262,-2.8102093254957237,-2.3299042804435364,154.8925729442971,157.3821924932642,155.69239680610832,158.28791931869725,155.8701477755238
858,17.81.4,446892,Folio from an illustrated manuscript,"""Dancing Dervishes"", Folio from a Divan of Hafiz",Bihzad|Hafiz,ca. 1480,1455,1505,-150.17549337376676,-24.789682508307617,-2.675992105408112,-4.961186463074798,-2.4255460323870706,-3.668104005151819,151.61606984969055,155.0953592036445,152.67051582408425,156.38060514450794,152.91035762567552
859,17.190.241,446990,Casket,Morgan Casket,,11th–12th century,1000,1199,-109.95707738835405,108.64533597475497,-13.056316817240907,-6.356988009510103,-1.6960293967445348,0.04124757407583893,146.19948032263304,156.50857138927955,146.8298876441922,157.15668702606862,146.96878528191584
860,17.190.858,446999,Carpet,"Carpet with Palm Trees, Ibexes, and Birds",,late 16th–early 17th century,1575,1625,265.57888511227026,-87.01406999121176,-7.855665002244445,8.000781801922804,2.2822405939050463,-2.74073696316224,86.01434867060715,89.42914130858227,86.78721795629575,90.50472432006362,87.24571344499093
861,17.190.985,447000,Mosque lamp,Mosque Lamp for the Mausoleum of Amir Aydakin al-'Ala'i al-Bunduqdar,,shortly after 1285,1260,1310,-310.8740595173807,-83.51260018236391,-2.9357927841987963,-20.378937980850715,-4.506750708442739,-0.9302327052077912,166.9452565043174,171.9931103320511,167.188957604873,172.4287352438554,167.39382072896834
862,19.68.1,447071,Folio from an illustrated manuscript,Folio from a Mu'nis al-ahrar fi daqa'iq al-ash'ar (The Free Man's Companion to the Subtleties of Poems) of Jajarmi,Muhammad ibn Badr al-Din Jajarmi,A.H. 741/A.D. 1340–41,1315,1365,9.387290322930719,-30.890861229456327,-3.345561177445471,-0.74517013103576,-0.7895567162112905,-3.2605505727533486,127.65513014255974,132.07711703022295,128.52105654278418,133.74058923638492,129.53264282184497
863,19.135.3,447086,Finial,Finial in the Form of a Parrot,,17th–18th century,1600,1799,167.8705073259597,-27.680600155167735,-1.6653161700034917,9.289101000353794,1.5453092071676024,-1.7714928963676777,99.07140615191463,103.12575645200748,99.2086888452418,103.31085731782053,99.3231123468902
864,22.100.51,447509,Carpet,Carpet with Triple-Arch Design,,ca. 1575–90,1550,1615,197.35414852826813,-109.46944266753695,-7.688357554274619,7.293462703102298,2.0202549084274826,-3.0038870573219767,96.75356606258462,101.01791761232141,97.4840672533701,101.96585618941012,97.77684189467534
865,22.100.52,447510,Carpet,Mamluk Carpet,,early 16th century,1500,1525,231.02811976776496,-144.80340864315454,-8.968145126975143,6.26922356389998,2.25008975609346,-3.336211106438215,90.32328033404374,97.86051650578774,90.5088150867597,98.42350049581653,90.98749904775269
866,22.100.110,447568,Carpet,Star Ushak Carpet,,probably 17th century,1600,1699,261.70922787526956,-117.1133231478952,-8.552743233413032,7.350407618572631,2.309275302813665,-3.114076513371681,87.01734457671958,92.66305439673503,87.59709376059891,93.7820582340271,88.30661491214062
867,22.100.114,447572,Carpet,"""Bellini"" carpet",,16th–17th century,1500,1699,196.55911520568006,42.786380582443485,-6.96541861089399,12.267282037237196,2.375936635880103,-2.2239013277678366,103.31015664205319,108.41288674706739,106.08151698211303,112.81896439483043,107.724391583032
868,28.63.1,448183,Folio from an illustrated manuscript,"""Krishna Holds Up Mount Govardhan to Shelter the Villagers of Braj"", Folio from a Harivamsa (The Legend of Hari (Krishna))",,ca. 1590–95,1565,1620,12.246476841845983,-97.69073689055915,-4.576375508945794,0.3120240022076359,-1.144337591858683,-2.7900565238369603,125.54903303592958,130.7827217880955,126.38183886888193,131.8388717172732,126.58518651702374
869,29.22,448232,Fragment,Textile Fragment,,14th century,1300,1399,143.0098244171926,-106.81941115442397,-8.651092204972935,5.5333237222296,2.084200768146705,-3.3054500200842796,105.36036886048457,114.17674278077912,106.09294401648218,115.43899738056552,107.01364032981392
870,29.160.23,448281,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,,ca. 1180,1155,1205,-8.551296749109376,63.38322142586708,-1.79866223475605,-0.9913888981920174,-0.8853087985477535,-3.269307197090483,133.57617736850008,136.4482544404026,135.08438052029626,138.01067136663931,135.14732857754353
871,29.160.24,448282,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,,ca. 1180,1155,1205,1.9105596766827357,51.054897948446914,-2.0113241461479605,-0.8907983089382797,-0.6809701245119223,-3.256697030202051,131.5937925161745,133.78714554549956,133.01157624745903,135.25359367884494,133.06869018644787
872,29.179.9,448294,Tiraz fragment,Tiraz Textile Fragment,,late 9th–early 10th century,875,925,-168.99696326457357,74.06317499916264,-0.7584581547055895,-7.58794163817002,-2.4337388025252067,-3.7277136080927202,157.60621612270788,158.41973470444927,159.04240935057544,159.90916461150113,159.12614099655403
873,30.45,448369,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,,late 9th–early 10th century,875,925,-412.1508628029539,8.686165768132454,1.5836652837727718,-18.015767181970208,-4.619646053011321,-3.8663137583045057,191.36760597472542,198.4115520260044,192.76472489336942,199.90240633006425,192.87927671095218
874,30.95.37,448401,Pendant,Crescent-Shaped Pendant with Confronted Birds,,11th century,1000,1099,-352.827900649314,34.825276334821055,6.239941734925223,-17.543977988890013,-4.906941117560422,-2.8257161441080036,175.83831925097053,177.64721767307455,176.08066589212527,177.93097191750866,176.21004345538577
875,32.52.1,448671,Ewer,Pierced Jug with Harpies and Sphinxes,,dated A.H. 612/ A.D. 1215–16,1190,1241,-156.80828219371415,-176.36351100891432,7.465178681765487,-6.402434819549127,-2.9403150956768744,-0.02857902141771319,143.25283593882273,153.59713253867753,143.9765834699557,154.27216228365603,144.4472989799494
876,33.7,448938,Folio from an illustrated manuscript,"""The Funeral of Isfandiyar"", Folio from a Shahnama (Book of Kings)",Abu'l Qasim Firdausi,1330s,1305,1355,-195.77967114578777,55.76347675523818,-0.6072968864434681,-9.184536686300211,-3.1642284419096054,-3.789177692281772,158.97170002411383,161.54837221771203,159.77048792919652,162.40196685745676,159.84220671164783
877,37.103,449211,Panel,Panel (Lid from a Chest?),,second half 8th century,750,799,211.825138903823,-94.65191686183435,-7.58651094647801,9.438551715629826,2.0551421335984092,-2.5155107806870465,96.95854253112033,110.310675078648,98.16049024362664,111.50224046494903,98.36599620174006
878,38.40.118,449330,Bowl,"Bowl with Inscription, ""Sovereignty is God's""",,late 9th–early 10th century,875,925,-239.99750133380556,50.53279720302829,4.921519761301973,-12.060159015274184,-3.7505481919420194,-2.0194645568995413,161.8653506087193,165.16561194194196,162.17582437026417,165.49090884165273,162.21845064902624
879,38.40.137,449348,Bowl,"Bowl with Green, Yellow, and Brown Splashed Decoration",,10th century,900,999,-326.23163611743655,-174.30675141864637,-3.711812175703123,-22.091240583615498,-4.754207104017239,-0.8929642800316044,170.54436821809702,177.02562697416414,171.50567091216257,177.78149340605884,171.71610592121232
880,38.40.247,449457,Ewer,Animal-Spouted Pitcher,,9th–10th century,800,999,78.30651552813248,5.556962425746236,4.130614973712232,-0.08495428424416736,-0.6876283229733985,-0.4797706180667086,115.07984787534913,119.81234203354934,115.48961078996747,120.45153197685435,115.68502500573464
881,38.149.1,449533,Tughra,Tughra (Insignia) of Sultan Süleiman the Magnificent (r. 1520–66),,ca. 1555–60,1530,1585,-494.64367036063135,84.25320214153963,4.440739175712408,-22.5326259202532,-5.829272984304942,-3.707211209196143,202.11060667890908,204.85026601586685,202.76541621909774,205.67675837841688,202.94094918129042
882,38.149.2,449534,Tughra,Tughra (Insignia) of Sultan Süleiman the Magnificent (r. 1520–66),,ca. 1555–60,1530,1585,-426.23020714043946,84.4812820425759,3.364991398816396,-19.209240778797035,-4.908665412712579,-3.7974377300986437,191.0473032714412,193.45080821907092,191.67961668732534,194.21498998794024,191.83607607569203
883,39.2,449537,Mihrab,Mihrab (Prayer Niche),,A.H. 755/A.D. 1354–55,1330,1380,147.00632658369784,-100.79295608728044,-5.414624928396656,5.9664652927843616,1.9645103216261521,-2.6696029087127005,100.08350756748322,108.32276058525429,101.17865240613064,109.6089137229488,101.58959436561621
884,39.40.87,449619,Lantern,Lantern for a Lamp,,9th–10th century,800,999,-99.74816468429177,2.5633900649704744,-11.560202750105757,-6.477028967544274,-1.5936683527698603,0.22605021205719636,139.69177114269954,148.19738110974626,140.1624719410202,148.60184924575432,140.20482226190018
885,41.15,450409,Bottle,Enameled and Gilded Bottle,,late 13th century,1275,1299,-436.77271421646,-1.140169317005756,7.070558874462657,-19.3560804138138,-5.132066488041484,-2.611117283695639,187.78538958300138,192.0330192418499,188.39006428137026,192.6794865175447,188.48354168381522
886,42.63,450486,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,,late 13th–early 14th century,1275,1325,-509.30963172471326,155.63491138333004,4.269271396122884,-22.24409487716653,-6.0428092726956795,-3.8102696119600945,204.7896719605144,208.46577164405446,205.28295323798227,208.97332053427627,205.3387222913778
887,43.121.1,450509,Carpet,The Emperor's Carpet,,second half 16th century,1550,1599,261.04946282939704,-148.83233335233987,-10.512408020258498,6.182243801209843,2.285417881310012,-3.3117634342277236,87.8658267020336,105.85129166684293,88.57219442594354,106.95480831710438,89.46817195640648
888,44.15,450513,Ewer,Ewer,,ca. 1180–1210,1155,1235,-164.80479215735627,-96.29082459017529,12.414304970871225,-7.8779670179731,-3.1108809067874876,-1.0663618503640964,145.85444126610204,152.44973196152765,146.08464227023987,152.68867411275414,146.192473641004
889,46.128,450716,Carpet,The Anhalt Medallion Carpet,,probably first half 16th century,1500,1550,415.2428253748867,-86.88300733361734,-6.270830753350929,20.8412093013806,3.996675789849429,-1.9037841843014196,64.06148781040481,69.2671252955422,64.80284724030422,70.16897989681628,65.11243218225734
890,47.100.90,450748,Ewer,Ewer with a Feline-Shaped Handle,,7th century,600,699,-262.2011810491625,-106.05001370504961,10.517275109563139,-13.537223644258233,-3.678668731942595,-0.6177158479716333,160.07841336195182,168.09104473329396,160.28523558826362,168.28070625467285,160.34180930726066
891,48.101.70,450818,Strand of beads,Strand of Beads,,9th–12th century,800,1199,-641.5858710862838,152.35775641264462,5.274838845477781,-25.018157476348566,-6.467520445869567,-3.693920731946139,222.7283545534429,228.17262464934376,222.58007662812196,228.41410639745112,223.24906718884134
892,50.164,451023,Illustrated single work,The Lovers,Riza-yi `Abbasi,dated A.H. 1039/ A.D. 1630,1605,1655,-75.6116645051189,-6.519518291006722,-3.695273535365455,-2.0470304927274086,-1.2616550452342101,-3.3261190225363246,141.55275799411015,145.4139268551543,142.6127107354401,146.92356664935036,143.10560727236805
893,51.56,451042,Incense burner,Incense Burner of Amir Saif al-Dunya wa’l-Din ibn Muhammad al-Mawardi,Ja`far ibn Muhammad ibn `Ali,dated A.H. 577/ A.D. 1181–82,1166,1207,-223.95973997287663,-35.137794822830706,0.3312674973566435,-11.462127291935882,-3.1477350358859346,-3.6700894353929723,161.32507938879965,166.88857580669017,162.5226214094208,168.1181593726654,162.57891234342273
894,52.20.11,451091,Fragment,Velvet with Figural Imagery,,mid-16th century,1525,1575,85.39455606059674,-81.60338707470841,-4.017432335634615,1.6227635601795707,-0.48984882960688847,-2.832826887337944,114.47302748261737,125.99643759574097,115.20225059958287,127.19266256104164,116.41264576539866
895,52.20.12,451092,Panel,Safavid Courtiers Leading Georgian Captives,,mid-16th century,1525,1575,309.2685780775809,-19.206839321472877,-6.989201462106675,13.499164630651697,2.513140479218902,-2.2832146154416546,78.68627923800338,82.79789766904604,79.3946428234909,84.22497481355283,80.35998945480102
896,52.20.15,451095,Fragment,Fragment of a Kaftan Back,,mid-16th century,1525,1575,-126.44716830035966,-20.672745711254763,-2.1356222398280034,-3.9648587153695587,-1.861556577293669,-3.182836509488048,149.19509476031214,151.1312185349328,150.58264511489276,152.53758697473495,150.70826218393847
897,52.20.21,451101,Fragment,Fragmentary Loom Width with Wavy-vine Pattern,,ca. 1565–80,1540,1605,103.48293582514435,-85.75288031664533,-3.5457271374620625,1.8572191544310566,-0.3190282697552978,-2.824691496342665,109.07392349835148,117.5804599216768,109.5617028980069,119.47017441496251,111.77293712857845
898,52.20.22,451102,Fragment,Fragment,,mid-16th century,1525,1575,115.42521739178751,-80.35505993341852,-7.761522024382061,5.412263224806285,1.91372593255832,-3.313245203507804,112.3904250501391,116.99951848674658,113.81028497693109,118.6532231516493,114.17586242033744
899,55.44,451203,Folio from a non-illustrated manuscript,Folio from a Qur'an Manuscript,Ahmad ibn al-Suhrawardi al-Bakri|Muhammad ibn Aibak ibn 'Abdallah,dated A.H. 707/ A.D. 1307–8,1282,1333,-320.3968485756618,60.13076125046885,1.173860179816485,-16.052513232032293,-4.295480057565064,-3.8767004278387427,179.7613417248231,181.63117499366678,181.17997414903255,183.06482755218428,181.22448094686516
900,55.121.10.22,451268,Album leaf,"""Akbar With Lion and Calf"", Folio from the Shah Jahan Album",Govardhan|Mir 'Ali Haravi,verso: ca. 1630; recto: ca. 1530–50,1505,1655,-81.08432812674505,76.97669695966998,-1.667204132493235,-3.4538861877711104,-1.8192397249726133,-3.5487105710232867,141.63570291777188,143.37733854953882,142.19629926158555,144.6830496365325,142.99140553391078
901,55.121.10.24,451270,Album leaf,"""Shah Jahan on a Terrace, Holding a Pendant Set With His Portrait"", Folio from the Shah Jahan Album",Chitarman,recto: 1627–28; verso: ca. 1530–50,1603,1654,-91.57201965827129,-24.769148627679947,-2.465002478581172,-3.460005705584614,-1.6954896893945492,-3.338406252085747,144.72149593701317,147.30401449166487,146.1540654119691,148.95308740356057,146.39160732501776
902,55.121.10.39,451286,Album leaf,"""Rosette Bearing the Names and Titles of Shah Jahan"", Folio from the Shah Jahan Album",,recto: ca. 1645; verso: ca. 1630–40,1605,1670,-179.96467056606383,23.484882056227917,-0.7996360314182578,-8.617540359550922,-2.6321016865940123,-3.686151827083597,157.42971827023553,159.56580193479516,158.61027366599154,160.8739142319008,158.72380435496453
903,56.2,451332,Folio from an illustrated manuscript,"""Men Treading Grapes"", Folio from a Materia Medica of Dioscorides",,dated A.H. 621/ A.D. 1224,1199,1249,-45.670696190777115,-30.0342843079114,-2.0925734777942706,-2.073659802771026,-1.222868067935579,-3.345414599113372,135.20472374287488,139.3466389188431,135.99929618935565,140.22319018572324,136.1452395042436
904,56.217,451367,Carpet,The 'Nigde' Carpet,,18th century,1700,1799,288.07359491815134,-89.08419754695421,-8.713683961323715,8.0116105723301,2.2986213753777918,-2.9636797570055027,82.86752606058558,91.13564203584778,83.31163225664444,91.83667487300053,83.73718277524407
905,56.234.35,451373,Ceiling,Ceiling,,16th century,1500,1599,226.49744734030926,10.097104421645895,-3.3751345810366047,11.596384000949453,2.0325511582199325,-1.9468419115240978,90.46486660507824,93.38312179083619,90.4606142733248,93.44436446259365,90.56898310762645
906,57.51.21,451400,Folio from an illustrated manuscript,"""Preparing Medicine from Honey"", from a Dispersed Manuscript of an Arabic Translation of De Materia Medica of Dioscorides",'Abdullah ibn al-Fadl,dated A.H. 621/ A.D. 1224,1199,1249,-226.08231184520147,-24.713035116632902,-0.2537902162013296,-11.333261240211844,-3.0180460180665474,-3.765525262526185,163.27288891479873,167.59738455166013,164.41254662941884,169.0196045949682,164.8337358116458
907,57.51.23,451402,Folio from an illustrated manuscript,"""The Elephant Clock"", Folio from a Book of the Knowledge of Ingenious Mechanical Devices by al-Jazari",Badi' al-Zaman ibn al-Razzaz al-Jazari|Farrukh ibn `Abd al-Latif,dated A.H. 715/A.D. 1315,1290,1340,-264.29626993525943,8.638052772551926,0.33912488143126496,-12.445365828388452,-3.400390693102052,-3.7409409245049035,168.80255242480357,171.7702504451545,169.95316172308793,173.0387351568181,170.06295672770102
908,57.51.26,451405,Illustrated single work,'Saz'-style Drawing of a Dragon amid Foliage,Shah Quli,ca. 1540–50,1515,1575,-255.33113159513175,28.252588037877963,-0.23463327396579942,-11.788363085304614,-3.2951756812218225,-3.724128438293961,168.57363454389477,169.80632146763406,170.0150569037513,171.28775327485582,170.04465162199276
909,57.61.16,451444,Bowl,Turquoise Bowl with Lute Player and Audience,,late 12th–early 13th century,1175,1225,-111.67017400052852,-134.80854342860422,10.716158717999027,-4.785797489468926,-2.551599100191014,-1.219022165084681,137.37743638026092,142.43744752770237,138.60272952310672,143.7706227991844,139.0056817815541
910,57.88a–c,451447,Armlet,Armlet,,first half 11th century,1000,1050,-302.9419397878466,-76.70877767575826,-2.3431913275905156,-20.303766846119668,-4.710891643864244,-1.3887490096624024,167.799681642902,171.56508493108672,168.17737074966152,172.07694332734823,168.4844260344591
911,58.46,451470,Carpet,Silk Kashan Carpet,,16th century,1500,1599,21.37265080521527,16.348724961019546,-2.707202814232182,-0.8852139722478112,-0.7886339618308906,-3.2904177601583426,127.99694096364726,131.8506171831701,129.47415138520583,133.96795512204892,130.28216047520257
912,59.69.1,451490,Dish,Dish Depicting Two Birds among Flowering Plants,,ca. 1575–90,1550,1615,-110.50228989500867,59.79925722452937,-8.14054375301973,-6.6572805867385725,-1.7058648899711726,-0.37954415897755,140.3303308977912,148.6244011359802,140.9054892776543,149.49678483029717,141.27395983231582
913,63.159.4,451715,Bowl,Bowl Emulating Chinese Stoneware,,9th century,800,899,-148.19715644401813,-22.501656233020302,8.729971957040382,-6.06627890841304,-2.6725913990202455,-1.0080595917693589,147.12464962281544,151.27333814736068,147.89846556694064,152.0459368373941,147.93997006698453
914,63.178.1,451717,Bowl,Bowl with Eagle,Muslim Ibn al-Dahhan,ca. 1000,975,1025,-278.9466188729887,177.3871918549877,6.0422426671908385,-14.757232529750986,-4.320122611847811,-2.7074755458265005,169.42130857648098,171.53830312998133,169.9727708597087,172.1406629258544,169.9978267696568
915,63.210.11,451725,Folio from an illustrated manuscript,"""The Concourse of the Birds"", Folio 11r from a Mantiq al-tair (Language of the Birds)",Farid al-Din `Attar|Habiballah of Sava,ca. 1600,1575,1625,24.452043916936077,-7.750630255464295,-5.9436613039632045,-0.20754730064282487,-1.1069805260574206,-2.9214366030385643,124.74686782482884,131.89498405219737,125.89330391693446,133.18896315011258,126.15328677957692
916,65.106.2,451802,Bowl,Bowl with Arabic Inscription,,10th century,900,999,-127.87401629370433,249.96277637290999,-3.1091717003444237,-8.517831647049917,-2.8767014546536296,-2.836564166099782,148.20035833263347,153.9361817266091,148.85109742973086,154.65958836109988,148.88602315063193
917,65.109.2,451804,Dish,Dish with Two Intertwined Dragons,,ca. 1640,1615,1665,-48.646004781583734,-12.793906327160393,2.15050034315179,-2.2073107154150073,-1.1766801254107617,-1.9173431653712898,130.0109957296311,133.04342783472094,130.62436955023622,133.80910635616763,130.7766263762034
918,65.173.1,451807,Goblet,Goblet with Incised Designs,,8th–9th century,700,899,-339.5505650341305,209.15313221703502,5.823618938174816,-15.591421116311375,-4.417461347413989,-2.839975216352701,177.6556333126399,179.67024863572138,178.2905641694679,180.29881475126535,178.30569728870088
919,67.119,451909,Figure,Standing Figure with Jeweled Headdress,,12th–early 13th century,1100,1225,-276.3451438022329,-100.83040729507466,12.641228081050215,-14.679462271108306,-4.330183786075282,-2.0165065583657724,162.90453635034916,168.66901073129907,163.03769263226476,168.8750328931227,163.18110330471853
